OrderID,OrderDate,Customer,Region,Segment,Category,Sub-Category,ProductName,Price,Quantity,Discount,Sales,Profit,ShippingMode,State
ORD-110521,3/6/2022,Taylor Garcia,West,Home Office,Furniture,Tables,Tables - Model 311,90.43,5,0,452.15,169.06,Second Class,Illinois
ORD-110623,6/19/2024,Dana Smith,East,Corporate,Furniture,Chairs,Chairs - Model 881,123.01,6,0,738.06,298.88,Standard Class,Texas
ORD-105556,3/24/2020,Robin Brown,Central,Home Office,Office Supplies,Writing,Writing - Model 136,1,2,0,2,16.15,Second Class,Georgia
ORD-103995,2/12/2021,Lee Johnson,North,Consumer,Furniture,Furnishings,Furnishings - Model 368,80.56,2,0,161.12,60.65,Standard Class,Ohio
ORD-107463,11/17/2020,Morgan Jones,North,Corporate,Office Supplies,Writing,Writing - Model 539,1,6,0,6,42.92,Standard Class,Florida
ORD-111022,7/19/2024,Dana Williams,East,Corporate,Office Supplies,Writing,Writing - Model 137,34.71,2,0,69.42,3.01,First Class,North Carolina
ORD-109973,2/13/2020,Sam Jones,North,Consumer,Technology,Phones,Phones - Model 272,125.65,4,0,502.6,185.59,Second Class,Pennsylvania
ORD-109583,4/10/2020,Chris Brown,South,Corporate,Office Supplies,Writing,Writing - Model 132,1,6,0.1,5.4,4.28,Second Class,Florida
ORD-109059,6/6/2020,Chris Brown,Central,Consumer,Office Supplies,Writing,Writing - Model 478,92.81,3,0,278.43,82.35,Same Day,Georgia
ORD-111026,4/23/2020,Dana Jones,South,Home Office,Office Supplies,Paper,Paper - Model 836,80.62,5,0.1,362.79,106.98,First Class,Texas
ORD-105532,4/3/2022,Chris Miller,East,Corporate,Office Supplies,Storage,Storage - Model 678,1,3,0,3,18.4,Standard Class,New York
ORD-110761,1/1/2021,Alex Brown,Central,Home Office,Technology,Accessories,Accessories - Model 723,142.45,5,0,712.25,249.86,Same Day,New York
ORD-103958,2/6/2020,Kim Miller,West,Consumer,Office Supplies,Binders,Binders - Model 375,27.59,1,0,27.59,38.37,Same Day,North Carolina
ORD-111981,1/3/2020,Pat Williams,South,Home Office,Office Supplies,Paper,Paper - Model 773,1,3,0,3,12.08,Same Day,Texas
ORD-108715,7/30/2023,Pat Garcia,Central,Consumer,Office Supplies,Storage,Storage - Model 985,4.7,5,0,23.5,-27.73,First Class,New York
ORD-110667,7/15/2020,Sam Miller,North,Consumer,Technology,Phones,Phones - Model 114,41.05,6,0.1,221.67,82.77,Second Class,Georgia
ORD-111924,9/2/2020,Alex Davis,West,Corporate,Office Supplies,Paper,Paper - Model 959,1,2,0.05,1.9,9.84,Standard Class,Texas
ORD-102046,2020-02-30,Dana Jones,North,Corporate,Furniture,Chairs,Chairs - Model 101,1,3,0,3,-15.03,First Class,North Carolina
ORD-105304,1/31/2021,Jordan Williams,West,Corporate,Technology,Accessories,Accessories - Model 784,200.29,6,0,1201.74,468.67,Second Class,Georgia
ORD-107614,7/15/2020,Jordan Jones,West,Corporate,Office Supplies,Writing,Writing - Model 223,12.55,3,0,37.65,-20.7,Second Class,North Carolina
ORD-109408,6/4/2020,Lee Miller,South,Home Office,Technology,Accessories,Accessories - Model 284,102.75,6,0,616.5,284.47,Standard Class,Texas
ORD-108818,8/25/2021,Lee Garcia,South,Consumer,Office Supplies,Paper,Paper - Model 838,1,4,0,4,1.43,Same Day,Florida
ORD-111708,11/25/2020,Taylor Davis,North,Corporate,Furniture,Bookcases,Bookcases - Model 611,93.91,4,0,375.64,124.21,Second Class,Pennsylvania
ORD-106489,5/27/2022,Jordan Smith,East,Consumer,Office Supplies,Writing,Writing - Model 377,1,2,0.05,1.9,-28.3,Second Class,Illinois
ORD-109071,9/2/2022,Dana Jones,North,Home Office,Office Supplies,Writing,Writing - Model 570,67.12,2,0,134.24,81.96,Second Class,Georgia
ORD-107985,12/2/2022,Chris Garcia,Central,Consumer,Technology,Machines,Machines - Model 959,92.26,3,0,276.78,98.22,Second Class,Michigan
ORD-109157,10/12/2021,Jordan Brown,North,Corporate,Office Supplies,Storage,Storage - Model 748,1,3,0,3,-3.5,First Class,Michigan
ORD-103724,11/22/2020,Casey Wilson,South,Consumer,Technology,Phones,Phones - Model 162,210.72,4,0,842.88,308.52,First Class,Ohio
ORD-111922,3/13/2020,Lee Johnson,West,Consumer,Office Supplies,Binders,Binders - Model 133,18.42,2,0,36.84,29.33,Same Day,Pennsylvania
ORD-103238,11/1/2021,Skyler Jones,East,Consumer,Office Supplies,Paper,Paper - Model 101,1,2,0,2,-11.79,Same Day,Michigan
ORD-107091,12/1/2024,Sam Williams,West,Corporate,Technology,Copiers,Copiers - Model 213,82.83,4,0,331.32,122.76,Standard Class,Ohio
ORD-100434,3/2/2020,Robin Davis,East,Corporate,Office Supplies,Binders,Binders - Model 267,55.27,2,0.2,88.43,1.09,Second Class,Ohio
ORD-103688,2/17/2020,Jordan Smith,Central,Corporate,Furniture,Bookcases,Bookcases - Model 698,77.89,9,0.1,630.91,204.71,Same Day,New York
ORD-102777,5/6/2020,Riley Miller,East,Corporate,Furniture,Tables,Tables - Model 870,121.87,2,0,243.74,69.28,Same Day,North Carolina
ORD-100613,2/29/2020,Casey Brown,Central,Consumer,Office Supplies,Binders,Binders - Model 706,1,5,0,5,14.35,Same Day,Florida
ORD-101277,4/10/2028,Skyler Rodriguez,West,Home Office,Office Supplies,Writing,Writing - Model 244,40.31,3,0,120.93,3.1,Second Class,Michigan
ORD-103468,6/25/2023,Alex Wilson,South,Corporate,Office Supplies,Writing,Writing - Model 902,59.28,,0,237.12,78.61,Standard Class,North Carolina
ORD-102348,9/22/2021,Riley Jones,North,Home Office,Furniture,Chairs,Chairs - Model 900,14.78,2,0,29.56,-7.4,Second Class,Texas
ORD-103299,2/14/2023,Casey Smith,North,Home Office,Office Supplies,Storage,Storage - Model 774,1,6,0.1,5.4,-7.63,Same Day,Pennsylvania
ORD-111496,2/8/2020,Pat Garcia,Central,Corporate,Office Supplies,Storage,Storage - Model 677,28.27,5,0.05,134.28,28.24,First Class,Florida
ORD-103263,1/13/2020,Dana Smith,North,Home Office,Office Supplies,Storage,Storage - Model 263,1,5,0,5,-11.93,First Class,Pennsylvania
ORD-111063,3/20/2023,Taylor Brown,Central,Home Office,Office Supplies,Storage,Storage - Model 343,11.76,3,0.1,31.75,28.59,First Class,New York
ORD-103100,3/9/2020,Morgan Rodriguez,North,Consumer,Office Supplies,Binders,Binders - Model 406,58.41,7,0.1,367.98,154.24,First Class,Texas
ORD-102002,7/15/2024,Sam Smith,East,Home Office,Office Supplies,Writing,Writing - Model 512,25.63,6,0,153.78,67.23,First Class,New York
ORD-111479,5/20/2023,Morgan Garcia,East,Consumer,Technology,Copiers,Copiers - Model 655,95.47,3,0.05,272.09,125.49,Second Class,Michigan
ORD-104216,1/30/2020,Casey Smith,South,Home Office,Furniture,Bookcases,Bookcases - Model 700,1,1,0.1,0.9,-17.8,First Class,New York
ORD-110779,6/7/2020,Jamie Rodriguez,Central,Consumer,Office Supplies,Storage,Storage - Model 912,1,6,0,6,20.16,Same Day,Pennsylvania
ORD-108237,1/6/2023,Jordan Brown,West,Corporate,Technology,Machines,Machines - Model 806,168.15,3,0,504.45,173.64,First Class,Florida
ORD-104549,1/26/2023,Chris Williams,South,Consumer,Furniture,Tables,Tables - Model 675,34.22,5,0,171.1,96.74,Same Day,Michigan
ORD-101139,9/20/2021,Sam Jones,North,Corporate,Furniture,Bookcases,Bookcases - Model 703,100.05,3,0,300.15,107.01,Standard Class,Ohio
ORD-109320,6/13/2020,Jordan Johnson,East,Consumer,Furniture,Bookcases,Bookcases - Model 185,33.8,7,0.05,224.77,66.36,First Class,Ohio
ORD-109625,10/7/2020,Lee Wilson,West,Home Office,Furniture,Bookcases,Bookcases - Model 697,97.05,4,0.15,329.97,69.23,Second Class,Georgia
ORD-101617,1/28/2022,Robin Miller,North,Home Office,Office Supplies,Paper,Paper - Model 759,1,3,0,3,5.05,Standard Class,Georgia
ORD-105566,4/15/2022,Jordan Johnson,South,Home Office,Office Supplies,Paper,Paper - Model 761,1,4,0,4,-37.09,Same Day,Ohio
ORD-105437,7/13/2023,Robin Jones,Central,Corporate,Office Supplies,Binders,Binders - Model 362,33.38,5,0,166.9,86.2,Standard Class,New York
ORD-103643,3/15/2021,Morgan Smith,Central,Consumer,Office Supplies,Writing,Writing - Model 485,1,4,0.15,3.4,-4.08,First Class,Florida
ORD-103838,3/15/2025,Dana Jones,West,Corporate,Technology,Phones,Phones - Model 623,51.02,5,0,255.1,92.98,Same Day,Ohio
ORD-109294,9/10/2025,Casey Miller,North,Home Office,Technology,Accessories,Accessories - Model 887,153.37,5,0,766.85,329.91,First Class,North Carolina
ORD-106930,9/27/2020,Kim Smith,South,Corporate,Office Supplies,Paper,Paper - Model 508,1,8,0,8,37.09,Standard Class,Georgia
ORD-108215,5/9/2021,Riley Miller,South,Home Office,Office Supplies,Storage,Storage - Model 574,58.06,3,0,174.18,63.53,Standard Class,Georgia
ORD-108627,10/20/2023,,East,Consumer,Technology,Machines,Machines - Model 284,126.42,3,0.1,341.33,125.63,Same Day,New York
ORD-100107,9/13/2022,Riley Wilson,North,Corporate,Office Supplies,Binders,Binders - Model 882,1,5,0.2,4,28.06,First Class,California
ORD-103154,2/13/2021,Taylor Davis,South,Corporate,Office Supplies,Paper,Paper - Model 464,30.48,2,0,60.96,43.75,Standard Class,Michigan
ORD-101282,7/28/2021,Casey Jones,Central,Consumer,Office Supplies,Writing,Writing - Model 703,113.08,4,0,452.32,189.22,Second Class,Florida
ORD-109000,9/9/2024,Pat Miller,East,Home Office,Technology,Phones,Phones - Model 483,115.34,5,0.1,519.03,168.83,Second Class,Texas
ORD-106908,8/27/2023,Jordan Wilson,West,Home Office,Office Supplies,Writing,Writing - Model 355,155.52,5,0,777.6,318.39,First Class,California
ORD-102075,12/2/2023,Lee Johnson,East,Home Office,Office Supplies,Writing,Writing - Model 604,36.29,3,0.15,92.54,12.61,Standard Class,North Carolina
ORD-102124,12/9/2027,Taylor Garcia,East,Consumer,Office Supplies,Binders,Binders - Model 946,1,4,0,4,-4.51,First Class,Illinois
ORD-111872,10/9/2020,Jamie Wilson,East,Consumer,Technology,Accessories,Accessories - Model 444,108.42,2,0,216.84,67.41,Second Class,Pennsylvania
ORD-110187,12/24/2023,Sam Davis,Central,Consumer,Office Supplies,Writing,Writing - Model 460,15.88,,0,127.04,56.47,Same Day,California
ORD-100217,8/18/2022,Alex Smith,South,Corporate,Office Supplies,Storage,Storage - Model 233,1,6,0,6,2.05,Standard Class,New York
ORD-108482,1/13/2025,Sam Miller,Central,Consumer,Technology,Phones,Phones - Model 743,63.63,5,0,318.15,128.09,Same Day,Georgia
ORD-103034,8/15/2020,Dana Miller,East,Home Office,Office Supplies,Storage,Storage - Model 373,27.72,2,0,55.44,29.03,First Class,Michigan
ORD-111544,2/23/2021,Dana Jones,East,Corporate,Technology,Copiers,Copiers - Model 589,117.46,5,0,587.3,217.46,Same Day,Texas
ORD-103873,5/14/2023,Jamie Williams,East,Home Office,Office Supplies,Writing,Writing - Model 908,1,5,0,5,5.57,Same Day,New York
ORD-103143,6/25/2021,Alex Brown,East,Home Office,Office Supplies,Binders,Binders - Model 243,65.97,3,0,197.91,82.95,Same Day,Georgia
ORD-109055,10/6/2025,Taylor Brown,South,Home Office,Office Supplies,Storage,Storage - Model 168,74.94,6,0,449.64,206.02,Second Class,Florida
ORD-100510,10/27/2021,Chris Johnson,West,Consumer,Office Supplies,Paper,Paper - Model 434,24.37,7,0,170.59,60.36,Second Class,Texas
ORD-102876,4/26/2021,Casey Johnson,South,Consumer,Furniture,Furnishings,Furnishings - Model 515,110.1,6,0,660.6,313.16,First Class,Pennsylvania
ORD-105227,2/18/2024,Jamie Jones,West,Consumer,Technology,Machines,Machines - Model 317,147.32,4,0,589.28,227.28,Standard Class,Michigan
ORD-104502,8/25/2020,Pat Garcia,West,Home Office,Office Supplies,Paper,Paper - Model 198,1,4,0.1,3.6,12.56,Standard Class,North Carolina
ORD-102085,4/27/2021,Casey Miller,Central,Corporate,Office Supplies,Binders,Binders - Model 281,55.44,4,0,221.76,85.1,Same Day,Pennsylvania
ORD-100573,11/12/2021,Jamie Garcia,West,Corporate,Furniture,Bookcases,Bookcases - Model 283,36.59,3,0,109.77,84.29,Same Day,Texas
ORD-106608,4/14/2025,Dana Williams,North,Home Office,Technology,Accessories,Accessories - Model 216,180.65,4,0,722.6,295.97,Standard Class,Pennsylvania
ORD-100039,2/10/2021,Jordan Miller,North,Corporate,Furniture,Tables,Tables - Model 669,21.4,4,0.05,81.32,-6.04,First Class,Texas
ORD-104724,6/22/2020,Chris Smith,East,Corporate,Office Supplies,Paper,Paper - Model 549,95.56,3,0,286.68,107.16,Standard Class,California
ORD-102391,5/7/2020,Kim Smith,West,Consumer,Technology,Copiers,Copiers - Model 926,185.28,6,0,1111.68,402.61,Same Day,Pennsylvania
ORD-106273,7/12/2021,Morgan Jones,South,Home Office,Technology,Accessories,Accessories - Model 942,125.26,2,0.1,225.47,81.77,Standard Class,California
ORD-105980,12/26/2021,Robin Davis,East,Corporate,Office Supplies,Writing,Writing - Model 133,66.11,4,0,264.44,79.6,Same Day,North Carolina
ORD-102487,10/26/2023,Casey Miller,North,Corporate,Technology,Copiers,Copiers - Model 392,41.48,4,0,165.92,58.8,Same Day,Michigan
ORD-105379,7/9/2020,Taylor Williams,South,Corporate,Furniture,Furnishings,Furnishings - Model 887,4.86,7,0,34.02,-4.62,First Class,Ohio
ORD-102589,5/26/2022,Lee Garcia,East,Corporate,Furniture,Tables,Tables - Model 548,125.56,3,0.1,339.01,121.29,Second Class,California
ORD-106435,8/1/2021,Lee Jones,West,Home Office,Furniture,Furnishings,Furnishings - Model 365,111.65,3,0,334.95,129.76,First Class,Michigan
ORD-109001,6/5/2021,Pat Brown,Central,Consumer,Office Supplies,Binders,Binders - Model 274,1,8,0.2,6.4,13.54,Second Class,Texas
ORD-108849,2/2/2020,Casey Davis,North,Home Office,Furniture,Bookcases,Bookcases - Model 483,47.44,2,0,94.88,36.8,First Class,California
ORD-106449,7/15/2021,Pat Brown,Central,Corporate,Office Supplies,Paper,Paper - Model 279,36.62,3,0,109.86,39,First Class,New York
ORD-104335,2/9/2020,Pat Miller,North,Corporate,Technology,Accessories,Accessories - Model 303,102.8,3,0,308.4,104.6,First Class,Georgia
ORD-108408,5/13/2021,Chris Garcia,East,Corporate,Office Supplies,Binders,Binders - Model 136,16.52,1,0,16.52,4.19,First Class,Ohio
ORD-110972,7/17/2020,Jordan Davis,Central,Corporate,Furniture,Furnishings,Furnishings - Model 849,16.23,3,0.05,46.26,41.36,Standard Class,Texas
ORD-100346,12/6/2021,Casey Brown,Central,Consumer,Furniture,Bookcases,Bookcases - Model 253,95.47,7,0,668.29,274.8,Second Class,Texas
ORD-102412,4/10/2021,Kim Wilson,North,Consumer,Office Supplies,Storage,Storage - Model 644,1,3,0.2,2.4,7.81,Standard Class,California
ORD-110296,12/21/2023,Sam Wilson,West,Home Office,Technology,Phones,Phones - Model 555,59.03,5,0,295.15,69.81,Second Class,Illinois
ORD-101433,2/8/2022,Morgan Williams,West,Home Office,Office Supplies,Binders,Binders - Model 881,1,1,0,1,-16.63,Second Class,Florida
ORD-108330,8/12/2022,Chris Wilson,West,Corporate,Furniture,Tables,Tables - Model 210,122.68,5,0.1,552.06,173.24,First Class,Michigan
ORD-101950,3/5/2020,Pat Williams,North,Corporate,Technology,Accessories,Accessories - Model 615,95.85,3,0,287.55,94.77,Same Day,North Carolina
ORD-104382,8/20/2021,Robin Rodriguez,North,Consumer,Office Supplies,Storage,Storage - Model 188,1,2,0.05,1.9,19.08,Same Day,Texas
ORD-110408,10/21/2021,Skyler Williams,South,Consumer,Furniture,Tables,Tables - Model 161,57.72,3,0,173.16,72.69,Second Class,North Carolina
ORD-109391,8/13/2032,Taylor Williams,East,Home Office,Furniture,Chairs,Chairs - Model 724,123.44,3,0,370.32,128.73,Second Class,North Carolina
ORD-103187,11/1/2020,Pat Wilson,North,Corporate,Office Supplies,Writing,Writing - Model 213,17.1,2,0,34.2,13.98,Standard Class,New York
ORD-111854,8/3/2021,Sam Williams,Central,Consumer,Furniture,Tables,Tables - Model 299,33.37,5,0.05,158.51,46.87,Second Class,Michigan
ORD-102057,1/6/2021,Dana Brown,Central,Consumer,Technology,Machines,Machines - Model 903,137.41,1,0,137.41,74.43,Same Day,Pennsylvania
ORD-107592,6/22/2022,Chris Miller,West,Consumer,Furniture,Chairs,Chairs - Model 598,25.31,5,0,126.55,120.5,Standard Class,Florida
ORD-107407,10/6/2026,Dana Davis,East,Home Office,Office Supplies,Paper,Paper - Model 141,98.4,5,0,492,212.02,Standard Class,California
ORD-103745,6/16/2020,Riley Miller,Central,Corporate,Technology,Copiers,Copiers - Model 958,135.9,3,0,407.7,183.11,Same Day,New York
ORD-109976,4/9/2021,Morgan Brown,East,Consumer,Furniture,Furnishings,Furnishings - Model 629,57.09,4,0.2,182.69,39.14,Standard Class,Georgia
ORD-107911,1/7/2021,Chris Jones,South,Corporate,Furniture,Chairs,Chairs - Model 301,161.58,2,0.1,290.84,101.52,First Class,Pennsylvania
ORD-111983,3/20/2020,Jamie Wilson,West,Consumer,Office Supplies,Paper,Paper - Model 250,1,2,0,2,5.67,Same Day,California
ORD-104989,10/25/2022,Casey Wilson,East,Corporate,Technology,Copiers,Copiers - Model 267,130.7,5,0,653.5,265.9,Standard Class,Georgia
ORD-101981,2/9/2023,Robin Rodriguez,Central,Consumer,Technology,Machines,Machines - Model 594,1.39,4,0,5.56,-9.12,Second Class,Ohio
ORD-108083,3/19/2020,Jamie Garcia,South,Home Office,Technology,Copiers,Copiers - Model 194,45.54,6,0,273.24,144.11,Same Day,Ohio
ORD-109209,9/4/2021,Pat Rodriguez,West,Consumer,Furniture,Tables,Tables - Model 450,65.99,5,0,329.95,129.75,First Class,Pennsylvania
ORD-105034,5/7/2020,Morgan Davis,Central,Corporate,Office Supplies,Binders,Binders - Model 903,1,5,0,5,34.15,First Class,Georgia
ORD-109672,12/9/2020,Jordan Miller,East,Consumer,Office Supplies,Paper,Paper - Model 704,27.23,3,0,81.69,59.6,First Class,New York
ORD-105790,8/3/2020,Riley Brown,South,Consumer,Technology,Phones,Phones - Model 959,69.59,2,0,139.18,70.06,Same Day,New York
ORD-100839,12/1/2021,Skyler Jones,South,Consumer,Office Supplies,Storage,Storage - Model 871,34.15,3,0.05,97.33,71.09,Standard Class,California
ORD-105553,10/21/2021,Riley Smith,East,Home Office,Office Supplies,Writing,Writing - Model 178,32.12,4,0,128.48,55.63,Standard Class,Florida
ORD-106462,9/11/2025,Dana Brown,Central,Home Office,Office Supplies,Writing,Writing - Model 671,1,5,0,5,0.33,Same Day,New York
ORD-111028,5/30/2023,Riley Smith,East,Home Office,Furniture,Furnishings,Furnishings - Model 301,162,2,0.1,291.6,95.84,Second Class,New York
ORD-100177,12/8/2020,Skyler Wilson,West,Home Office,Office Supplies,Storage,Storage - Model 992,1,2,0,2,-4.9,Standard Class,Georgia
ORD-105809,1/11/2021,Robin Jones,East,Corporate,Office Supplies,Paper,Paper - Model 314,59.76,6,0,358.56,104.21,First Class,Georgia
ORD-102816,4/28/2021,Kim Davis,Central,Home Office,Office Supplies,Paper,Paper - Model 862,1,2,0,2,-9.82,Standard Class,New York
ORD-111643,6/28/2022,Riley Brown,South,Corporate,Office Supplies,Storage,Storage - Model 642,124.22,3,0,372.66,145.93,First Class,Ohio
ORD-109923,10/28/2021,Taylor Wilson,East,Home Office,Furniture,Furnishings,Furnishings - Model 553,112.94,1,0,112.94,65.95,First Class,Pennsylvania
ORD-106492,1/5/2021,Casey Smith,East,Home Office,Office Supplies,Paper,Paper - Model 107,89.23,2,0,178.46,55.71,Second Class,Texas
ORD-102168,2/28/2022,Jamie Davis,South,Consumer,Furniture,Bookcases,Bookcases - Model 326,94.31,4,0,377.24,155.6,Standard Class,Pennsylvania
ORD-106558,9/11/2022,Chris Williams,West,Consumer,Office Supplies,Binders,Binders - Model 167,49.77,2,0.05,94.56,37.32,First Class,California
ORD-107582,2025-13-01,Lee Davis,East,Home Office,Technology,Machines,Machines - Model 301,212.03,6,0,1272.18,511.34,Standard Class,Florida
ORD-103753,4/2/2022,Skyler Wilson,Central,Consumer,Office Supplies,Paper,Paper - Model 141,59.83,5,0,299.15,140.55,First Class,Pennsylvania
ORD-107876,1/12/2022,Taylor Williams,North,Corporate,Furniture,Bookcases,Bookcases - Model 458,60.89,7,0,426.23,181.63,Standard Class,Florida
ORD-100457,3/18/2021,Morgan Rodriguez,East,Home Office,Office Supplies,Binders,Binders - Model 900,1,8,0,8,14.62,First Class,Ohio
ORD-106952,2/18/2021,Sam Johnson,East,Home Office,Technology,Machines,Machines - Model 275,140.47,5,0.1,632.12,185.16,Same Day,Florida
ORD-104770,1/5/2020,Dana Jones,West,Corporate,Technology,Accessories,Accessories - Model 622,83.13,6,0,498.78,183.48,Standard Class,Michigan
ORD-100850,2/18/2020,Kim Garcia,South,Consumer,Furniture,Chairs,Chairs - Model 706,152.65,5,0,763.25,315.18,Standard Class,New York
